Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
27-05-2015,1055.479,1053.698,1043.884,1043.884,546144010,-11.595,1055.479,470113869375,25800,,,,,,,,INFRASTRUC,52,671465700293039.0
28-05-2015,1043.884,1051.716,1042.901,1048.478,324666761,4.594,1043.884,378865958414,21600,,,,,,,,INFRASTRUC,52,674420880888033.0
29-05-2015,1048.478,1054.515,1044.369,1052.878,892946596,4.4,1048.478,976833404161,28956,,,,,,,,INFRASTRUC,52,677251391978169.0
01-06-2015,1052.878,1061.494,1051.041,1061.494,341546144,8.616,1052.878,315614287404,19407,,,,,,,,INFRASTRUC,52,682793567568050.0
03-06-2015,1061.494,1066.813,1050.564,1057.039,405453467,-4.455,1061.494,586493770469,31805,,,,,,,,INFRASTRUC,52,679928014200644.0
04-06-2015,1057.039,1055.814,1045.248,1045.248,475135182,-11.791,1057.039,462732137039,22616,,,,,,,,INFRASTRUC,52,672343478812836.0
05-06-2015,1045.248,1053.037,1042.072,1050.229,745279428,4.981,1045.248,522330723675,25535,,,,,,,,INFRASTRUC,52,675547501320526.0
08-06-2015,1050.229,1045.668,1038.123,1040.359,335550816,-9.87,1050.229,445925460080,21282,,,,,,,,INFRASTRUC,52,669198240309152.0
09-06-2015,1040.359,1039.981,1025.012,1026.31,950979824,-14.049,1040.359,592058610370,21347,,,,,,,,INFRASTRUC,52,660161806250171.0
10-06-2015,1026.31,1038.502,1031.685,1031.809,401756252,5.499,1026.31,623459297980,21375,,,,,,,,INFRASTRUC,52,663698644779472.0
11-06-2015,1031.809,1040.994,1033.621,1040.994,431561913,9.185,1031.809,416395428961,30921,,,,,,,,INFRASTRUC,52,669607296333738.0
12-06-2015,1040.994,1041.925,1036.655,1037.315,228648598,-3.679,1040.994,268596599235,12773,,,,,,,,INFRASTRUC,52,667240473657254.0
15-06-2015,1037.315,1036.221,1026.028,1026.028,300820190,-11.287,1037.315,304467424550,17260,,,,,,,,INFRASTRUC,52,659980026465725.0
16-06-2015,1026.028,1037.672,1025.683,1031.471,289630937,5.443,1026.028,492719007153,22012,,,,,,,,INFRASTRUC,52,663481762149822.0
17-06-2015,1031.471,1041.073,1031.575,1038.199,309028104,6.728,1031.471,456188191144,24912,,,,,,,,INFRASTRUC,52,667809101064170.0
18-06-2015,1038.199,1041.59,1033.808,1035.316,250658702,-2.883,1038.199,398247976950,18514,,,,,,,,INFRASTRUC,52,665954936280868.0
19-06-2015,1035.316,1045.805,1035.18,1045.805,696768752,10.489,1035.316,472740519215,20059,,,,,,,,INFRASTRUC,52,672701588514340.0
22-06-2015,1045.805,1042.909,1030.288,1031.929,1991859945,-13.876,1045.805,872201492275,16941,,,,,,,,INFRASTRUC,52,663776221581088.0
23-06-2015,1031.929,1038.514,1032.754,1032.754,317533944,0.825,1031.929,390019628120,20887,,,,,,,,INFRASTRUC,52,664306471058771.0
