Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
11-09-2015,1054.522,1075.437,1058.307,1063.245,150650604,8.723,1054.522,130868920425,10780,,,,,,,,MISC-IND,42,305173433921677.0
14-09-2015,1063.245,1074.472,1053.638,1064.532,131899030,1.287,1063.245,118635659550,7751,,,,,,,,MISC-IND,42,305542827570955.0
15-09-2015,1064.532,1064.653,1046.472,1049.722,111134117,-14.81,1064.532,165968677275,8785,,,,,,,,MISC-IND,42,301292058831114.0
16-09-2015,1049.722,1050.103,1029.375,1034.545,90322730,-15.177,1049.722,195637097900,10810,,,,,,,,MISC-IND,42,296935904741452.0
17-09-2015,1034.545,1046.152,1027.622,1039.017,94008421,4.472,1034.545,221453035325,10159,,,,,,,,MISC-IND,42,298219381137969.0
18-09-2015,1039.017,1042.915,1017.274,1021.997,124148181,-17.02,1039.017,306409493725,12146,,,,,,,,MISC-IND,42,293334390325233.0
21-09-2015,1021.997,1027.186,1011.168,1023.431,148751838,1.434,1021.997,159173971600,13829,,,,,,,,MISC-IND,42,293745902514797.0
22-09-2015,1023.431,1032.25,1017.39,1024.993,469236468,1.562,1023.431,342614542235,30294,,,,,,,,MISC-IND,42,294194331929883.0
23-09-2015,1024.993,1011.946,981.953,982.864,297935530,-42.129,1024.993,298878036540,16855,,,,,,,,MISC-IND,42,282102303771619.0
25-09-2015,982.864,994,982.02,990.395,230643500,7.531,982.864,251622860300,18237,,,,,,,,MISC-IND,42,284263814779636.0
28-09-2015,990.395,987.128,937.742,939.479,336411387,-50.916,990.395,309008688650,19868,,,,,,,,MISC-IND,42,269649926957330.0
29-09-2015,939.479,956.985,910.557,956.985,203075895,17.506,939.479,257009931650,15086,,,,,,,,MISC-IND,42,274674610488445.0
30-09-2015,956.985,964.491,942.091,948.711,225730600,-8.274,956.985,313763601500,20915,,,,,,,,MISC-IND,42,272299567573577.0
01-10-2015,948.711,966.683,948.582,954.87,147032812,6.159,948.711,316604938700,13121,,,,,,,,MISC-IND,42,274067455544672.0
02-10-2015,954.87,954.966,926.012,931.593,89658718,-23.277,954.87,219403914902,13131,,,,,,,,MISC-IND,42,267386332030102.0
05-10-2015,931.593,969.137,938.921,961.932,213763200,30.339,931.593,447664277000,16472,,,,,,,,MISC-IND,42,276094480176902.0
06-10-2015,961.932,1051.907,979.952,1047.547,268912800,85.615,961.932,581850704600,30895,,,,,,,,MISC-IND,42,300667685607543.0
07-10-2015,1047.547,1076.969,1037.309,1076.969,178146237,29.422,1047.547,427259996000,21906,,,,,,,,MISC-IND,42,309112395614718.0
08-10-2015,1076.969,1126.516,1084.151,1103.524,136112188,26.555,1076.969,383914511000,20099,,,,,,,,MISC-IND,42,316734258091207.0
