Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
05-06-2015,2292.165,2304.533,2242.388,2263.779,373785800,-28.386,2292.165,334393946000,15353,,,,,,,,AGRI,21,155777056033018.0
08-06-2015,2263.779,2268.151,2150.549,2164.552,508219365,-99.227,2263.779,296349490735,17411,,,,,,,,AGRI,21,148948918169301.0
09-06-2015,2164.552,2168.72,2078.851,2142.519,406905085,-22.033,2164.552,216589075400,16665,,,,,,,,AGRI,21,147432760600520.0
10-06-2015,2142.519,2175.482,2132.716,2155.605,478940200,13.086,2142.519,323570589400,14857,,,,,,,,AGRI,21,148333282514210.0
11-06-2015,2155.605,2183.395,2153.612,2166.116,540487400,10.511,2155.605,377955079000,17254,,,,,,,,AGRI,21,149056573965340.0
12-06-2015,2166.116,2181.858,2118.435,2141.997,951673933,-24.119,2166.116,568630902880,25957,,,,,,,,AGRI,21,147396906067185.0
15-06-2015,2141.997,2138.329,2070.322,2075.63,502312300,-66.367,2141.997,303560328300,21412,,,,,,,,AGRI,21,142829993972455.0
16-06-2015,2075.63,2073.531,2022.621,2073.531,758305283,-2.099,2075.63,676303710900,23390,,,,,,,,AGRI,21,142685551509835.0
17-06-2015,2073.531,2098.595,2043.271,2046.101,598470000,-27.43,2073.531,289441492900,19365,,,,,,,,AGRI,21,140798011659595.0
18-06-2015,2046.101,2059.636,2041.17,2048.144,244184330,2.043,2046.101,244448649000,11332,,,,,,,,AGRI,21,140938569392375.0
19-06-2015,2048.144,2066.617,2044.531,2066.617,496523069,18.473,2048.144,362242594500,11797,,,,,,,,AGRI,21,142209757260805.0
22-06-2015,2066.617,2076.887,2041.722,2041.722,195904335,-24.895,2066.617,188708826500,8975,,,,,,,,AGRI,21,140496649204190.0
23-06-2015,2041.722,2071.684,2044.353,2063.799,460350300,22.077,2041.722,300451018600,14829,,,,,,,,AGRI,21,142015832618680.0
24-06-2015,2063.799,2088.524,2034.124,2088.524,443082733,24.725,2063.799,356496205500,17918,,,,,,,,AGRI,21,143717274152735.0
25-06-2015,2088.524,2105.779,2066.678,2093.107,295750200,4.583,2088.524,266798573500,16802,,,,,,,,AGRI,21,144032639359670.0
26-06-2015,2093.107,2099.335,2061.504,2085.369,233720396,-7.738,2093.107,225242928606,12582,,,,,,,,AGRI,21,143500161454890.0
29-06-2015,2085.369,2077.278,2031.992,2044.737,306177800,-40.632,2085.369,331529155400,14737,,,,,,,,AGRI,21,140704124754060.0
30-06-2015,2044.737,2061.728,2026.159,2031.376,328925900,-13.361,2044.737,422872866200,12440,,,,,,,,AGRI,21,139784715221275.0
01-07-2015,2031.376,2090.176,2036.296,2076.527,582060188,45.151,2031.376,455671527750,14716,,,,,,,,AGRI,21,142891667220530.0
02-07-2015,2076.527,2125.614,2082.335,2125.146,381452200,48.619,2076.527,319733007700,14801,,,,,,,,AGRI,21,146237296175260.0
03-07-2015,2125.146,2141.179,2102.879,2132.821,349524600,7.675,2125.146,400317773500,12658,,,,,,,,AGRI,21,146765478489200.0
06-07-2015,2132.821,2162.352,2103.112,2151.563,757232667,18.742,2132.821,1165144625800,29084,,,,,,,,AGRI,21,148055158564240.0
07-07-2015,2151.563,2151.043,2122.967,2146.236,263605500,-5.327,2151.563,252660589400,15361,,,,,,,,AGRI,21,147688557447155.0
08-07-2015,2146.236,2134.451,2084.633,2102.568,412291260,-43.668,2146.236,299476865620,17346,,,,,,,,AGRI,21,144683687011140.0
09-07-2015,2102.568,2140.103,2078.66,2121.126,396253800,18.558,2102.568,347377001800,20993,,,,,,,,AGRI,21,145960704355550.0
10-07-2015,2121.126,2133.512,2110.725,2133.512,1028321651,12.386,2121.126,1689838010170,14597,,,,,,,,AGRI,21,146812972436675.0
13-07-2015,2133.512,2140.978,2129.169,2138.458,172605847,4.946,2133.512,184276617745,8510,,,,,,,,AGRI,21,147153313386790.0
14-07-2015,2138.458,2145.667,2105.12,2105.424,117827700,-33.034,2138.458,151190471800,6194,,,,,,,,AGRI,21,144880182325105.0
15-07-2015,2105.424,2105.517,2078.934,2097.906,235826796,-7.518,2105.424,198276781128,6716,,,,,,,,AGRI,21,144362817901220.0
22-07-2015,2097.906,2100.209,2063.676,2073.257,113997096,-24.649,2097.906,183716789400,10966,,,,,,,,AGRI,21,142666689622140.0
23-07-2015,2073.257,2093.863,2072.129,2080.541,242016000,7.284,2073.257,231474999000,12043,,,,,,,,AGRI,21,143167888417225.0
24-07-2015,2080.541,2080.752,2034.923,2045.341,172412628,-35.2,2080.541,177855059000,6488,,,,,,,,AGRI,21,140745695086150.0
27-07-2015,2045.341,2043.777,1983.396,1984.841,155113800,-60.5,2045.341,181718984200,7655,,,,,,,,AGRI,21,136582506493730.0
28-07-2015,1984.841,1980.875,1928.465,1933.648,158376856,-51.193,1984.841,226831575260,15527,,,,,,,,AGRI,21,133059801967270.0
29-07-2015,1933.648,1975.208,1939.337,1952.684,306479473,19.036,1933.648,221742200840,13311,,,,,,,,AGRI,21,134369683963460.0
30-07-2015,1952.684,1973.498,1928.108,1933.722,550466772,-18.962,1952.684,274141629900,13015,,,,,,,,AGRI,21,133064848518140.0
31-07-2015,1933.722,1951.779,1934.986,1938.684,207195200,4.962,1933.722,306209860600,7746,,,,,,,,AGRI,21,133406308725415.0
03-08-2015,1938.684,1966.821,1911.208,1915.88,264238400,-22.804,1938.684,237518043300,14315,,,,,,,,AGRI,21,131837102559640.0
04-08-2015,1915.88,1923.479,1897.525,1905.737,291854783,-10.143,1915.88,298718975375,10964,,,,,,,,AGRI,21,131139188994445.0
05-08-2015,1905.737,1923.4,1900.879,1904.63,205860666,-1.107,1905.737,222912054900,14028,,,,,,,,AGRI,21,131063013096901.0
06-08-2015,1904.63,1913.651,1894.388,1895.097,226854500,-9.533,1904.63,220512075200,9856,,,,,,,,AGRI,21,130407001550796.0
07-08-2015,1895.097,1907.012,1887.504,1894.077,362451676,-1.02,1895.097,327504299400,12898,,,,,,,,AGRI,21,130336813830901.0
10-08-2015,1894.077,1896.475,1858.382,1867.926,194188300,-26.151,1894.077,221086683800,8902,,,,,,,,AGRI,21,128537243544869.0
11-08-2015,1867.926,1881.179,1814.288,1814.288,241329900,-53.638,1867.926,257427241600,9928,,,,,,,,AGRI,21,124846310874488.0
12-08-2015,1814.288,1809.477,1728.737,1729.785,341562500,-84.503,1814.288,345686613500,11403,,,,,,,,AGRI,21,119031409027626.0
13-08-2015,1729.785,1811.096,1723.459,1802.375,222850100,72.59,1729.785,213297084600,15688,,,,,,,,AGRI,21,124026520838406.0
14-08-2015,1802.375,1802.306,1771.932,1784.637,204198600,-17.738,1802.375,185016554000,8622,,,,,,,,AGRI,21,122805891556746.0
18-08-2015,1784.637,1788.037,1720.626,1743.023,255270900,-41.614,1784.637,310955549500,10174,,,,,,,,AGRI,21,119942350100392.0
19-08-2015,1743.023,1741.597,1713.979,1731.362,230229306,-11.661,1743.023,280743589882,8400,,,,,,,,AGRI,21,119139903134010.0
20-08-2015,1731.362,1728.084,1690.297,1697.717,212206104,-33.645,1731.362,219377669200,11712,,,,,,,,AGRI,21,116824675692060.0
21-08-2015,1697.717,1688.405,1655.328,1668.366,197984900,-29.351,1697.717,192054270400,8794,,,,,,,,AGRI,21,114804970653936.0
24-08-2015,1668.366,1628.199,1535.033,1555.164,238012000,-113.202,1668.366,262855527100,11878,,,,,,,,AGRI,21,107015236636145.0
25-08-2015,1555.164,1601.42,1537.934,1537.934,185395040,-17.23,1555.164,181249403100,12707,,,,,,,,AGRI,21,105829622466495.0
26-08-2015,1537.934,1538.926,1496.723,1521.872,265902909,-16.062,1537.934,222222690365,15700,,,,,,,,AGRI,21,104724313213332.0
27-08-2015,1521.872,1596.217,1531.2,1588.006,250322948,66.134,1521.872,245834063508,18558,,,,,,,,AGRI,21,109275197187022.0
28-08-2015,1588.006,1647.317,1603.115,1623.337,256440656,35.331,1588.006,255861799570,18014,,,,,,,,AGRI,21,111706427649805.0
31-08-2015,1623.337,1657.394,1606.189,1606.189,227125864,-17.148,1623.337,256652688366,13114,,,,,,,,AGRI,21,110526421390910.0
01-09-2015,1606.189,1626.065,1598.081,1598.267,248052865,-7.922,1606.189,193390099700,14330,,,,,,,,AGRI,21,109981264938329.0
02-09-2015,1598.267,1596.898,1572.677,1589.026,205022900,-9.241,1598.267,222298847000,13376,,,,,,,,AGRI,21,109345394492587.0
03-09-2015,1589.026,1619.418,1596.061,1600.398,314422568,11.372,1589.026,250145085140,15397,,,,,,,,AGRI,21,110127924413713.0
04-09-2015,1600.398,1623.233,1601.996,1601.996,247987531,1.598,1600.398,293613527560,11890,,,,,,,,AGRI,21,110237904142670.0
07-09-2015,1601.996,1607.523,1551.005,1556.397,195128700,-45.599,1601.996,226784342600,10381,,,,,,,,AGRI,21,107100046962055.0
