Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
16-04-2015,575.627,582.082,576.885,579.66,1320866807,4.033,575.627,867624131079,31474,,,,,,,,PROPERTY,54,399650067084517.0
17-04-2015,579.66,580.298,572.751,573.651,1152996890,-6.009,579.66,885022051322,35270,,,,,,,,PROPERTY,54,395507531050878.0
20-04-2015,573.651,574.482,568.394,574.482,897635464,0.831,573.651,626479336104,34097,,,,,,,,PROPERTY,54,396080584042020.0
21-04-2015,574.482,579.696,570.977,573.917,980704415,-0.565,574.482,715132872445,35634,,,,,,,,PROPERTY,54,395691137188234.0
22-04-2015,573.917,575.994,570.457,573.019,1005677344,-0.898,573.917,735048104265,34899,,,,,,,,PROPERTY,54,395071447096546.0
23-04-2015,573.019,577.047,571.698,576.483,1932193880,3.464,573.019,833752884625,31056,,,,,,,,PROPERTY,54,397460141486516.0
24-04-2015,576.483,579.09,573.848,575.812,752406344,-0.671,576.483,517609290680,27335,,,,,,,,PROPERTY,54,396997169643506.0
27-04-2015,575.812,575.675,556.765,560.477,1546712170,-15.335,575.812,1133084597918,45508,,,,,,,,PROPERTY,54,386424275405743.0
28-04-2015,560.477,559.539,551.186,556.807,1106128033,-3.67,560.477,909835877360,40136,,,,,,,,PROPERTY,54,383894129936348.0
29-04-2015,556.807,558.41,535.65,542.718,1550552421,-14.089,556.807,1247323766090,49748,,,,,,,,PROPERTY,54,374180630455346.0
30-04-2015,542.718,547.167,535.804,538.482,1602547681,-4.236,542.718,1294882054885,50486,,,,,,,,PROPERTY,54,371260192476618.0
04-05-2015,538.482,542.757,534.34,540.297,1202739293,1.815,538.482,887044698889,49517,,,,,,,,PROPERTY,54,372511910752103.0
05-05-2015,540.297,547.944,535.896,535.896,1198487698,-4.401,540.297,873101177494,50041,,,,,,,,PROPERTY,54,369477235233550.0
06-05-2015,535.896,542.192,533.24,541.658,966094824,5.762,535.896,757939968049,34137,,,,,,,,PROPERTY,54,373450004336794.0
07-05-2015,541.658,544.779,536.289,541.287,1033274175,-0.371,541.658,1101094523879,46244,,,,,,,,PROPERTY,54,373195433665894.0
08-05-2015,541.287,544.374,535.521,536.873,1176238984,-4.414,541.287,967690895230,40246,,,,,,,,PROPERTY,54,370152641937995.0
11-05-2015,536.873,541.378,532.428,536.131,849685716,-0.742,536.873,781223110994,32546,,,,,,,,PROPERTY,54,369640634761250.0
